Date,Price,Number,ROI,change
Mar 10 2018 01,0.03,1019,-0.09090909090909098,-0.0030000000000000027
Mar 11 2018 01,0.03,1020,0.0,0.0
Mar 12 2018 01,0.03,1021,0.0,0.0
Mar 13 2018 01,0.03,1022,0.0,0.0
Mar 14 2018 01,0.03,1023,0.0,0.0
Mar 15 2018 01,0.03,1024,0.0,0.0
Mar 16 2018 01,0.031,1025,0.03333333333333337,0.0010000000000000009
Mar 17 2018 01,0.031,1026,0.0,0.0
Mar 18 2018 01,0.03,1027,-0.03225806451612906,-0.0010000000000000009
Mar 19 2018 01,0.03,1028,0.0,0.0
Mar 20 2018 01,0.03,1029,0.0,0.0
Mar 21 2018 01,0.03,1030,0.0,0.0
Mar 22 2018 01,0.031,1031,0.03333333333333337,0.0010000000000000009
Mar 23 2018 01,0.03,1032,-0.03225806451612906,-0.0010000000000000009
Mar 24 2018 01,0.032,1033,0.06666666666666674,0.0020000000000000018
Mar 25 2018 01,0.03,1034,-0.06250000000000006,-0.0020000000000000018
Mar 26 2018 01,0.03,1035,0.0,0.0
Mar 27 2018 01,0.03,1036,0.0,0.0
Mar 28 2018 01,0.03,1037,0.0,0.0
Mar 29 2018 01,0.03,1038,0.0,0.0
Mar 30 2018 01,0.03,1039,0.0,0.0
Mar 31 2018 01,0.031,1040,0.03333333333333337,0.0010000000000000009
Apr 01 2018 01,0.034,1041,0.09677419354838718,0.0030000000000000027
Apr 02 2018 01,0.032,1042,-0.058823529411764754,-0.0020000000000000018
Apr 03 2018 01,0.036,1043,0.12499999999999989,0.003999999999999997
Apr 04 2018 01,0.036,1044,0.0,0.0
Apr 05 2018 01,0.032,1045,-0.11111111111111102,-0.003999999999999997
Apr 06 2018 01,0.04,1046,0.25,0.008
Apr 07 2018 01,0.031,1047,-0.22500000000000003,-0.009000000000000001
Apr 08 2018 01,0.031,1048,0.0,0.0
Apr 09 2018 01,0.03,1049,-0.03225806451612906,-0.0010000000000000009
Apr 10 2018 01,0.033,1050,0.10000000000000009,0.0030000000000000027
Apr 11 2018 01,0.033,1051,0.0,0.0
Apr 12 2018 01,0.031,1052,-0.060606060606060656,-0.0020000000000000018
Apr 13 2018 01,0.036,1053,0.16129032258064507,0.0049999999999999975
Apr 14 2018 01,0.037,1054,0.027777777777777804,0.0010000000000000009
Apr 15 2018 01,0.034,1055,-0.08108108108108097,-0.0029999999999999957
Apr 16 2018 01,0.03,1056,-0.11764705882352951,-0.0040000000000000036
Apr 17 2018 01,0.03,1057,0.0,0.0
Apr 18 2018 01,0.03,1058,0.0,0.0
Apr 19 2018 01,0.034,1059,0.13333333333333347,0.0040000000000000036
Apr 20 2018 01,0.031,1060,-0.08823529411764713,-0.0030000000000000027
Apr 21 2018 01,0.033,1061,0.06451612903225812,0.0020000000000000018
Apr 22 2018 01,0.031,1062,-0.060606060606060656,-0.0020000000000000018
Apr 23 2018 01,0.03,1063,-0.03225806451612906,-0.0010000000000000009
Apr 24 2018 01,0.033,1064,0.10000000000000009,0.0030000000000000027
Apr 25 2018 01,0.03,1065,-0.09090909090909098,-0.0030000000000000027
Apr 26 2018 01,0.033,1066,0.10000000000000009,0.0030000000000000027
Apr 27 2018 01,0.032,1067,-0.030303030303030328,-0.0010000000000000009
Apr 28 2018 01,0.04,1068,0.25,0.008
Apr 29 2018 01,0.03,1069,-0.25000000000000006,-0.010000000000000002
Apr 30 2018 01,0.033,1070,0.10000000000000009,0.0030000000000000027
May 01 2018 01,0.03,1071,-0.09090909090909098,-0.0030000000000000027
May 02 2018 01,0.032,1072,0.06666666666666674,0.0020000000000000018
May 03 2018 01,0.033,1073,0.03125000000000003,0.0010000000000000009
May 04 2018 01,0.032,1074,-0.030303030303030328,-0.0010000000000000009
May 05 2018 01,0.03,1075,-0.06250000000000006,-0.0020000000000000018
May 06 2018 01,0.03,1076,0.0,0.0
May 07 2018 01,0.03,1077,0.0,0.0
May 08 2018 01,0.03,1078,0.0,0.0
May 09 2018 01,0.03,1079,0.0,0.0
May 10 2018 01,0.031,1080,0.03333333333333337,0.0010000000000000009
May 11 2018 01,0.035,1081,0.12903225806451624,0.0040000000000000036
May 12 2018 01,0.03,1082,-0.14285714285714296,-0.0050000000000000044
May 13 2018 01,0.03,1083,0.0,0.0
May 14 2018 01,0.034,1084,0.13333333333333347,0.0040000000000000036
May 15 2018 01,0.032,1085,-0.058823529411764754,-0.0020000000000000018
May 16 2018 01,0.03,1086,-0.06250000000000006,-0.0020000000000000018
May 17 2018 01,0.03,1087,0.0,0.0
May 18 2018 01,0.033,1088,0.10000000000000009,0.0030000000000000027
May 19 2018 01,0.035,1089,0.060606060606060656,0.0020000000000000018
May 20 2018 01,0.032,1090,-0.08571428571428578,-0.0030000000000000027
May 21 2018 01,0.035,1091,0.09375000000000008,0.0030000000000000027
May 22 2018 01,0.037,1092,0.05714285714285699,0.001999999999999995
May 23 2018 01,0.032,1093,-0.1351351351351351,-0.0049999999999999975
May 24 2018 01,0.031,1094,-0.03125000000000003,-0.0010000000000000009
May 25 2018 01,0.032,1095,0.03225806451612906,0.0010000000000000009
May 26 2018 01,0.03,1096,-0.06250000000000006,-0.0020000000000000018
May 27 2018 01,0.03,1097,0.0,0.0
May 28 2018 01,0.03,1098,0.0,0.0
May 29 2018 01,0.032,1099,0.06666666666666674,0.0020000000000000018
May 30 2018 01,0.036,1100,0.12499999999999989,0.003999999999999997
May 31 2018 01,0.034,1101,-0.055555555555555414,-0.001999999999999995
Jun 01 2018 01,0.037,1102,0.08823529411764693,0.0029999999999999957
Jun 02 2018 01,0.037,1103,0.0,0.0
Jun 03 2018 01,0.031,1104,-0.16216216216216212,-0.005999999999999998
Jun 04 2018 01,0.03,1105,-0.03225806451612906,-0.0010000000000000009
Jun 05 2018 01,0.034,1106,0.13333333333333347,0.0040000000000000036
Jun 06 2018 01,0.034,1107,0.0,0.0
Jun 07 2018 01,0.037,1108,0.08823529411764693,0.0029999999999999957
Jun 08 2018 01,0.035,1109,-0.05405405405405392,-0.001999999999999995
Jun 09 2018 01,0.031,1110,-0.11428571428571438,-0.0040000000000000036
Jun 10 2018 01,0.03,1111,-0.03225806451612906,-0.0010000000000000009
Jun 11 2018 01,0.035,1112,0.16666666666666682,0.0050000000000000044
Jun 12 2018 01,0.034,1113,-0.028571428571428595,-0.0010000000000000009
Jun 13 2018 01,0.031,1114,-0.08823529411764713,-0.0030000000000000027
Jun 14 2018 01,0.032,1115,0.03225806451612906,0.0010000000000000009
Jun 15 2018 01,0.03,1116,-0.06250000000000006,-0.0020000000000000018
Jun 16 2018 01,0.033,1117,0.10000000000000009,0.0030000000000000027
Jun 17 2018 01,0.032,1118,-0.030303030303030328,-0.0010000000000000009
Jun 18 2018 01,0.03,1119,-0.06250000000000006,-0.0020000000000000018
Jun 19 2018 01,0.03,1120,0.0,0.0
Jun 20 2018 01,0.031,1121,0.03333333333333337,0.0010000000000000009
Jun 21 2018 01,0.03,1122,-0.03225806451612906,-0.0010000000000000009
Jun 22 2018 01,0.03,1123,0.0,0.0
Jun 23 2018 01,0.03,1124,0.0,0.0
Jun 24 2018 01,0.03,1125,0.0,0.0
Jun 25 2018 01,0.03,1126,0.0,0.0
Jun 26 2018 01,0.03,1127,0.0,0.0
Jun 27 2018 01,0.03,1128,0.0,0.0
Jun 28 2018 01,0.03,1129,0.0,0.0
Jun 29 2018 01,0.03,1130,0.0,0.0
Jun 30 2018 01,0.031,1131,0.03333333333333337,0.0010000000000000009
Jul 01 2018 01,0.03,1132,-0.03225806451612906,-0.0010000000000000009
Jul 02 2018 01,0.032,1133,0.06666666666666674,0.0020000000000000018
Jul 03 2018 01,0.03,1134,-0.06250000000000006,-0.0020000000000000018
Jul 04 2018 01,0.03,1135,0.0,0.0
Jul 05 2018 01,0.03,1136,0.0,0.0
Jul 06 2018 01,0.031,1137,0.03333333333333337,0.0010000000000000009
Jul 07 2018 01,0.037,1138,0.19354838709677413,0.005999999999999998
Jul 08 2018 01,0.036,1139,-0.027027027027027053,-0.0010000000000000009
Jul 09 2018 01,0.035,1140,-0.027777777777777613,-0.000999999999999994
Jul 10 2018 01,0.036,1141,0.028571428571428397,0.000999999999999994
Jul 11 2018 01,0.038,1142,0.05555555555555561,0.0020000000000000018
Jul 12 2018 01,0.032,1143,-0.15789473684210523,-0.005999999999999998
Jul 13 2018 01,0.034,1144,0.06250000000000006,0.0020000000000000018
Jul 14 2018 01,0.035,1145,0.029411764705882377,0.0010000000000000009
Jul 15 2018 01,0.033,1146,-0.05714285714285719,-0.0020000000000000018
Jul 16 2018 01,0.034,1147,0.030303030303030328,0.0010000000000000009
Jul 17 2018 01,0.032,1148,-0.058823529411764754,-0.0020000000000000018
Jul 18 2018 01,0.035,1149,0.09375000000000008,0.0030000000000000027
Jul 19 2018 01,0.03,1150,-0.14285714285714296,-0.0050000000000000044
Jul 20 2018 01,0.03,1151,0.0,0.0
Jul 21 2018 01,0.035,1152,0.16666666666666682,0.0050000000000000044
Jul 22 2018 01,0.038,1153,0.08571428571428559,0.0029999999999999957
Jul 23 2018 01,0.033,1154,-0.131578947368421,-0.0049999999999999975
Jul 24 2018 01,0.033,1155,0.0,0.0
Jul 25 2018 01,0.034,1156,0.030303030303030328,0.0010000000000000009
Jul 26 2018 01,0.038,1157,0.1176470588235293,0.003999999999999997
Jul 27 2018 01,0.035,1158,-0.07894736842105252,-0.0029999999999999957
Jul 28 2018 01,0.04,1159,0.14285714285714277,0.0049999999999999975
Jul 29 2018 01,0.038,1160,-0.050000000000000044,-0.0020000000000000018
Jul 30 2018 01,0.039,1161,0.026315789473684233,0.0010000000000000009
Jul 31 2018 01,0.041,1162,0.05128205128205133,0.0020000000000000018
Aug 01 2018 01,0.04,1163,-0.024390243902439046,-0.0010000000000000009
Aug 02 2018 01,0.044,1164,0.09999999999999991,0.003999999999999997
Aug 03 2018 01,0.049,1165,0.11363636363636374,0.0050000000000000044
Aug 04 2018 01,0.041,1166,-0.16326530612244897,-0.008
Aug 05 2018 01,0.044,1167,0.07317073170731697,0.0029999999999999957
Aug 06 2018 01,0.043,1168,-0.02272727272727275,-0.0010000000000000009
Aug 07 2018 01,0.044,1169,0.023255813953488396,0.0010000000000000009
Aug 08 2018 01,0.04,1170,-0.09090909090909084,-0.003999999999999997
Aug 09 2018 01,0.047,1171,0.175,0.006999999999999999
Aug 10 2018 01,0.042,1172,-0.1063829787234042,-0.0049999999999999975
Aug 11 2018 01,0.042,1173,0.0,0.0
Aug 12 2018 01,0.04,1174,-0.04761904761904766,-0.0020000000000000018
Aug 13 2018 01,0.043,1175,0.07499999999999989,0.0029999999999999957
Aug 14 2018 01,0.038,1176,-0.11627906976744182,-0.0049999999999999975
Aug 15 2018 01,0.039,1177,0.026315789473684233,0.0010000000000000009
Aug 16 2018 01,0.04,1178,0.025641025641025664,0.0010000000000000009
Aug 17 2018 01,0.041,1179,0.025000000000000022,0.0010000000000000009
Aug 18 2018 01,0.044,1180,0.07317073170731697,0.0029999999999999957
Aug 19 2018 01,0.038,1181,-0.13636363636363633,-0.005999999999999998
Aug 20 2018 01,0.037,1182,-0.026315789473684233,-0.0010000000000000009
Aug 21 2018 01,0.037,1183,0.0,0.0
Aug 22 2018 01,0.038,1184,0.027027027027027053,0.0010000000000000009
Aug 23 2018 01,0.043,1185,0.131578947368421,0.0049999999999999975
Aug 24 2018 01,0.041,1186,-0.046511627906976626,-0.001999999999999995
Aug 25 2018 01,0.041,1187,0.0,0.0
Aug 26 2018 01,0.043,1188,0.04878048780487792,0.001999999999999995
Aug 27 2018 01,0.047,1189,0.09302325581395358,0.0040000000000000036
Aug 28 2018 01,0.044,1190,-0.0638297872340426,-0.0030000000000000027
Aug 29 2018 01,0.049,1191,0.11363636363636374,0.0050000000000000044
Aug 30 2018 01,0.051,1192,0.04081632653061214,0.001999999999999995
Aug 31 2018 01,0.051,1193,0.0,0.0
Sep 01 2018 01,0.044,1194,-0.1372549019607843,-0.006999999999999999
Sep 02 2018 01,0.046,1195,0.0454545454545455,0.0020000000000000018
Sep 03 2018 01,0.044,1196,-0.04347826086956526,-0.0020000000000000018
Sep 04 2018 01,0.051,1197,0.1590909090909091,0.006999999999999999
Sep 05 2018 01,0.046,1198,-0.09803921568627447,-0.0049999999999999975
Sep 06 2018 01,0.044,1199,-0.04347826086956526,-0.0020000000000000018
Sep 07 2018 01,0.046,1200,0.0454545454545455,0.0020000000000000018
Sep 08 2018 01,0.052,1201,0.13043478260869562,0.005999999999999998
Sep 09 2018 01,0.053,1202,0.01923076923076925,0.0010000000000000009
Sep 10 2018 01,0.051,1203,-0.03773584905660381,-0.0020000000000000018
Sep 11 2018 01,0.053,1204,0.03921568627450984,0.0020000000000000018
Sep 12 2018 01,0.052,1205,-0.018867924528301903,-0.0010000000000000009
Sep 13 2018 01,0.051,1206,-0.01923076923076925,-0.0010000000000000009
Sep 14 2018 01,0.049,1207,-0.039215686274509706,-0.001999999999999995
Sep 15 2018 01,0.054,1208,0.10204081632653056,0.0049999999999999975
Sep 16 2018 01,0.048,1209,-0.11111111111111108,-0.005999999999999998
Sep 17 2018 01,0.05,1210,0.041666666666666706,0.0020000000000000018
Sep 18 2018 01,0.05,1211,0.0,0.0
Sep 19 2018 01,0.05,1212,0.0,0.0
Sep 20 2018 01,0.05,1213,0.0,0.0
Sep 21 2018 01,0.047,1214,-0.06000000000000005,-0.0030000000000000027
Sep 22 2018 01,0.046,1215,-0.02127659574468087,-0.0010000000000000009
Sep 23 2018 01,0.041,1216,-0.10869565217391298,-0.0049999999999999975
Sep 24 2018 01,0.044,1217,0.07317073170731697,0.0029999999999999957
Sep 25 2018 01,0.045,1218,0.02272727272727275,0.0010000000000000009
Sep 26 2018 01,0.046,1219,0.022222222222222244,0.0010000000000000009
Sep 27 2018 01,0.053,1220,0.15217391304347824,0.006999999999999999
Sep 28 2018 01,0.049,1221,-0.07547169811320749,-0.003999999999999997
Sep 29 2018 01,0.05,1222,0.020408163265306138,0.0010000000000000009
Sep 30 2018 01,0.049,1223,-0.020000000000000018,-0.0010000000000000009
Oct 01 2018 01,0.049,1224,0.0,0.0
Oct 02 2018 01,0.053,1225,0.08163265306122441,0.003999999999999997
Oct 03 2018 01,0.054,1226,0.018867924528301903,0.0010000000000000009
Oct 04 2018 01,0.047,1227,-0.12962962962962962,-0.006999999999999999
Oct 05 2018 01,0.051,1228,0.08510638297872333,0.003999999999999997
Oct 06 2018 01,0.053,1229,0.03921568627450984,0.0020000000000000018
Oct 07 2018 01,0.049,1230,-0.07547169811320749,-0.003999999999999997
Oct 08 2018 01,0.047,1231,-0.040816326530612276,-0.0020000000000000018
Oct 09 2018 01,0.049,1232,0.04255319148936174,0.0020000000000000018
Oct 10 2018 01,0.048,1233,-0.020408163265306138,-0.0010000000000000009
Oct 11 2018 01,0.055,1234,0.14583333333333331,0.006999999999999999
Oct 12 2018 01,0.049,1235,-0.10909090909090906,-0.005999999999999998
Oct 13 2018 01,0.046,1236,-0.06122448979591842,-0.0030000000000000027
Oct 14 2018 01,0.047,1237,0.02173913043478263,0.0010000000000000009
Oct 15 2018 01,0.048,1238,0.02127659574468087,0.0010000000000000009
Oct 16 2018 01,0.045,1239,-0.06250000000000006,-0.0030000000000000027
Oct 17 2018 01,0.047,1240,0.04444444444444449,0.0020000000000000018
Oct 18 2018 01,0.049,1241,0.04255319148936174,0.0020000000000000018
Oct 19 2018 01,0.047,1242,-0.040816326530612276,-0.0020000000000000018
Oct 20 2018 01,0.047,1243,0.0,0.0
Oct 21 2018 01,0.045,1244,-0.04255319148936174,-0.0020000000000000018
Oct 22 2018 01,0.045,1245,0.0,0.0
Oct 23 2018 01,0.042,1246,-0.06666666666666657,-0.0029999999999999957
Oct 24 2018 01,0.038,1247,-0.09523809523809532,-0.0040000000000000036
Oct 25 2018 01,0.042,1248,0.10526315789473693,0.0040000000000000036
Oct 26 2018 01,0.047,1249,0.11904761904761899,0.0049999999999999975
Oct 27 2018 01,0.048,1250,0.02127659574468087,0.0010000000000000009
Oct 28 2018 01,0.044,1251,-0.08333333333333341,-0.0040000000000000036
Oct 29 2018 01,0.043,1252,-0.02272727272727275,-0.0010000000000000009
Oct 30 2018 01,0.04,1253,-0.06976744186046502,-0.0029999999999999957
Oct 31 2018 01,0.037,1254,-0.07500000000000007,-0.0030000000000000027
Nov 01 2018 01,0.039,1255,0.054054054054054106,0.0020000000000000018
Nov 02 2018 01,0.041,1256,0.05128205128205133,0.0020000000000000018
Nov 03 2018 01,0.039,1257,-0.04878048780487809,-0.0020000000000000018
Nov 04 2018 01,0.043,1258,0.10256410256410248,0.003999999999999997
Nov 05 2018 01,0.043,1259,0.0,0.0
Nov 06 2018 01,0.048,1260,0.11627906976744197,0.0050000000000000044
Nov 07 2018 01,0.042,1261,-0.12499999999999996,-0.005999999999999998
Nov 08 2018 01,0.043,1262,0.023809523809523662,0.000999999999999994
Nov 09 2018 01,0.044,1263,0.023255813953488396,0.0010000000000000009
Nov 10 2018 01,0.046,1264,0.0454545454545455,0.0020000000000000018
Nov 11 2018 01,0.042,1265,-0.08695652173913036,-0.003999999999999997
Nov 12 2018 01,0.039,1266,-0.0714285714285715,-0.0030000000000000027
Nov 13 2018 01,0.041,1267,0.05128205128205133,0.0020000000000000018
Nov 14 2018 01,0.039,1268,-0.04878048780487809,-0.0020000000000000018
Nov 15 2018 01,0.038,1269,-0.025641025641025664,-0.0010000000000000009
Nov 16 2018 01,0.04,1270,0.05263157894736847,0.0020000000000000018
Nov 17 2018 01,0.042,1271,0.050000000000000044,0.0020000000000000018
Nov 18 2018 01,0.041,1272,-0.02380952380952383,-0.0010000000000000009
Nov 19 2018 01,0.041,1273,0.0,0.0
Nov 20 2018 01,0.037,1274,-0.09756097560975618,-0.0040000000000000036
Nov 21 2018 01,0.041,1275,0.10810810810810821,0.0040000000000000036
Nov 22 2018 01,0.036,1276,-0.12195121951219523,-0.0050000000000000044
Nov 23 2018 01,0.033,1277,-0.08333333333333322,-0.0029999999999999957
Nov 24 2018 01,0.037,1278,0.1212121212121211,0.003999999999999997
Nov 25 2018 01,0.035,1279,-0.05405405405405392,-0.001999999999999995
Nov 26 2018 01,0.033,1280,-0.05714285714285719,-0.0020000000000000018
Nov 27 2018 01,0.031,1281,-0.060606060606060656,-0.0020000000000000018
Nov 28 2018 01,0.04,1282,0.2903225806451613,0.009000000000000001
Nov 29 2018 01,0.043,1283,0.07499999999999989,0.0029999999999999957
Nov 30 2018 01,0.041,1284,-0.046511627906976626,-0.001999999999999995
Dec 01 2018 01,0.035,1285,-0.1463414634146341,-0.005999999999999998
Dec 02 2018 01,0.04,1286,0.14285714285714277,0.0049999999999999975
Dec 03 2018 01,0.039,1287,-0.025000000000000022,-0.0010000000000000009
Dec 04 2018 01,0.041,1288,0.05128205128205133,0.0020000000000000018
Dec 05 2018 01,0.043,1289,0.04878048780487792,0.001999999999999995
Dec 06 2018 01,0.043,1290,0.0,0.0
Dec 07 2018 01,0.036,1291,-0.1627906976744186,-0.006999999999999999
Dec 08 2018 01,0.037,1292,0.027777777777777804,0.0010000000000000009
Dec 09 2018 01,0.039,1293,0.054054054054054106,0.0020000000000000018
Dec 10 2018 01,0.033,1294,-0.1538461538461538,-0.005999999999999998
Dec 11 2018 01,0.037,1295,0.1212121212121211,0.003999999999999997
Dec 12 2018 01,0.042,1296,0.13513513513513525,0.0050000000000000044
Dec 13 2018 01,0.041,1297,-0.02380952380952383,-0.0010000000000000009
Dec 14 2018 01,0.038,1298,-0.07317073170731714,-0.0030000000000000027
Dec 15 2018 01,0.039,1299,0.026315789473684233,0.0010000000000000009
Dec 16 2018 01,0.04,1300,0.025641025641025664,0.0010000000000000009
Dec 17 2018 01,0.04,1301,0.0,0.0
Dec 18 2018 01,0.042,1302,0.050000000000000044,0.0020000000000000018
Dec 19 2018 01,0.039,1303,-0.0714285714285715,-0.0030000000000000027
Dec 20 2018 01,0.037,1304,-0.05128205128205133,-0.0020000000000000018
Dec 21 2018 01,0.03,1305,-0.18918918918918917,-0.006999999999999999
Dec 22 2018 01,0.032,1306,0.06666666666666674,0.0020000000000000018
Dec 23 2018 01,0.033,1307,0.03125000000000003,0.0010000000000000009
Dec 24 2018 01,0.035,1308,0.060606060606060656,0.0020000000000000018
Dec 25 2018 01,0.039,1309,0.11428571428571419,0.003999999999999997
Dec 26 2018 01,0.039,1310,0.0,0.0
Dec 27 2018 01,0.042,1311,0.076923076923077,0.0030000000000000027
Dec 28 2018 01,0.042,1312,0.0,0.0
Dec 29 2018 01,0.04,1313,-0.04761904761904766,-0.0020000000000000018
Dec 30 2018 01,0.034,1314,-0.14999999999999997,-0.005999999999999998
Dec 31 2018 01,0.038,1315,0.1176470588235293,0.003999999999999997
Jan 01 2019 01,0.041,1316,0.07894736842105271,0.0030000000000000027
Jan 02 2019 01,0.037,1317,-0.09756097560975618,-0.0040000000000000036
Jan 03 2019 01,0.042,1318,0.13513513513513525,0.0050000000000000044
Jan 04 2019 01,0.04,1319,-0.04761904761904766,-0.0020000000000000018
Jan 05 2019 01,0.036,1320,-0.10000000000000009,-0.0040000000000000036
Jan 06 2019 01,0.043,1321,0.19444444444444445,0.006999999999999999
Jan 07 2019 01,0.041,1322,-0.046511627906976626,-0.001999999999999995
Jan 08 2019 01,0.039,1323,-0.04878048780487809,-0.0020000000000000018
Jan 09 2019 01,0.038,1324,-0.025641025641025664,-0.0010000000000000009
Jan 10 2019 01,0.04,1325,0.05263157894736847,0.0020000000000000018
Jan 11 2019 01,0.037,1326,-0.07500000000000007,-0.0030000000000000027
Jan 12 2019 01,0.04,1327,0.08108108108108115,0.0030000000000000027
Jan 13 2019 01,0.04,1328,0.0,0.0
Jan 14 2019 01,0.044,1329,0.09999999999999991,0.003999999999999997
Jan 15 2019 01,0.042,1330,-0.04545454545454534,-0.001999999999999995
Jan 16 2019 01,0.038,1331,-0.09523809523809532,-0.0040000000000000036
Jan 17 2019 01,0.04,1332,0.05263157894736847,0.0020000000000000018
Jan 18 2019 01,0.045,1333,0.12499999999999993,0.0049999999999999975
Jan 19 2019 01,0.043,1334,-0.04444444444444449,-0.0020000000000000018
Jan 20 2019 01,0.04,1335,-0.06976744186046502,-0.0029999999999999957
Jan 21 2019 01,0.044,1336,0.09999999999999991,0.003999999999999997
Jan 22 2019 01,0.043,1337,-0.02272727272727275,-0.0010000000000000009
Jan 23 2019 01,0.045,1338,0.04651162790697679,0.0020000000000000018
Jan 24 2019 01,0.045,1339,0.0,0.0
Jan 25 2019 01,0.052,1340,0.15555555555555556,0.006999999999999999
Jan 26 2019 01,0.045,1341,-0.1346153846153846,-0.006999999999999999
Jan 27 2019 01,0.046,1342,0.022222222222222244,0.0010000000000000009
Jan 28 2019 01,0.042,1343,-0.08695652173913036,-0.003999999999999997
Jan 29 2019 01,0.043,1344,0.023809523809523662,0.000999999999999994
Jan 30 2019 01,0.046,1345,0.06976744186046518,0.0030000000000000027
Jan 31 2019 01,0.043,1346,-0.06521739130434788,-0.0030000000000000027
Feb 01 2019 01,0.049,1347,0.13953488372093037,0.006000000000000005
Feb 02 2019 01,0.052,1348,0.061224489795918276,0.0029999999999999957
Feb 03 2019 01,0.045,1349,-0.1346153846153846,-0.006999999999999999
Feb 04 2019 01,0.046,1350,0.022222222222222244,0.0010000000000000009
Feb 05 2019 01,0.042,1351,-0.08695652173913036,-0.003999999999999997
Feb 06 2019 01,0.046,1352,0.09523809523809515,0.003999999999999997
Feb 07 2019 01,0.044,1353,-0.04347826086956526,-0.0020000000000000018
Feb 08 2019 01,0.045,1354,0.02272727272727275,0.0010000000000000009
Feb 09 2019 01,0.04,1355,-0.11111111111111106,-0.0049999999999999975
Feb 10 2019 01,0.041,1356,0.025000000000000022,0.0010000000000000009
Feb 11 2019 01,0.042,1357,0.024390243902439046,0.0010000000000000009
Feb 12 2019 01,0.045,1358,0.07142857142857133,0.0029999999999999957
Feb 13 2019 01,0.044,1359,-0.022222222222222244,-0.0010000000000000009
Feb 14 2019 01,0.044,1360,0.0,0.0
Feb 15 2019 01,0.045,1361,0.02272727272727275,0.0010000000000000009
Feb 16 2019 01,0.047,1362,0.04444444444444449,0.0020000000000000018
Feb 17 2019 01,0.045,1363,-0.04255319148936174,-0.0020000000000000018
Feb 18 2019 01,0.045,1364,0.0,0.0
Feb 19 2019 01,0.047,1365,0.04444444444444449,0.0020000000000000018
Feb 20 2019 01,0.052,1366,0.1063829787234042,0.0049999999999999975
Feb 21 2019 01,0.049,1367,-0.05769230769230761,-0.0029999999999999957
Feb 22 2019 01,0.047,1368,-0.040816326530612276,-0.0020000000000000018
Feb 23 2019 01,0.054,1369,0.14893617021276595,0.006999999999999999
Feb 24 2019 01,0.051,1370,-0.05555555555555561,-0.0030000000000000027
Feb 25 2019 01,0.049,1371,-0.039215686274509706,-0.001999999999999995
Feb 26 2019 01,0.052,1372,0.061224489795918276,0.0029999999999999957
Feb 27 2019 01,0.049,1373,-0.05769230769230761,-0.0029999999999999957
Feb 28 2019 01,0.055,1374,0.12244897959183669,0.005999999999999998
Mar 01 2019 01,0.053,1375,-0.0363636363636364,-0.0020000000000000018
Mar 02 2019 01,0.053,1376,0.0,0.0
Mar 03 2019 01,0.051,1377,-0.03773584905660381,-0.0020000000000000018
Mar 04 2019 01,0.048,1378,-0.05882352941176463,-0.0029999999999999957
Mar 05 2019 01,0.052,1379,0.08333333333333326,0.003999999999999997
Mar 06 2019 01,0.046,1380,-0.11538461538461536,-0.005999999999999998
Mar 07 2019 01,0.051,1381,0.10869565217391298,0.0049999999999999975
Mar 08 2019 01,0.053,1382,0.03921568627450984,0.0020000000000000018
Mar 09 2019 01,0.053,1383,0.0,0.0
Mar 10 2019 01,0.053,1384,0.0,0.0
Mar 11 2019 01,0.05,1385,-0.05660377358490558,-0.0029999999999999957
Mar 12 2019 01,0.051,1386,0.01999999999999988,0.000999999999999994
Mar 13 2019 01,0.053,1387,0.03921568627450984,0.0020000000000000018
Mar 14 2019 01,0.049,1388,-0.07547169811320749,-0.003999999999999997
Mar 15 2019 01,0.054,1389,0.10204081632653056,0.0049999999999999975
Mar 16 2019 01,0.053,1390,-0.018518518518518535,-0.0010000000000000009
Mar 17 2019 01,0.056,1391,0.05660377358490571,0.0030000000000000027
Mar 18 2019 01,0.056,1392,0.0,0.0
Mar 19 2019 01,0.058,1393,0.03571428571428575,0.0020000000000000018
Mar 20 2019 01,0.054,1394,-0.06896551724137936,-0.0040000000000000036
Mar 21 2019 01,0.056,1395,0.03703703703703707,0.0020000000000000018
Mar 22 2019 01,0.06,1396,0.07142857142857137,0.003999999999999997
Mar 23 2019 01,0.057,1397,-0.04999999999999993,-0.0029999999999999957
Mar 24 2019 01,0.057,1398,0.0,0.0
Mar 25 2019 01,0.061,1399,0.07017543859649117,0.003999999999999997
Mar 26 2019 01,0.057,1400,-0.06557377049180323,-0.003999999999999997
Mar 27 2019 01,0.056,1401,-0.017543859649122823,-0.0010000000000000009
Mar 28 2019 01,0.057,1402,0.017857142857142873,0.0010000000000000009
Mar 29 2019 01,0.061,1403,0.07017543859649117,0.003999999999999997
Mar 30 2019 01,0.063,1404,0.03278688524590167,0.0020000000000000018
Mar 31 2019 01,0.057,1405,-0.0952380952380952,-0.005999999999999998
Apr 01 2019 01,0.06,1406,0.05263157894736834,0.0029999999999999957
Apr 02 2019 01,0.054,1407,-0.09999999999999998,-0.005999999999999998
Apr 03 2019 01,0.054,1408,0.0,0.0
Apr 04 2019 01,0.059,1409,0.09259259259259255,0.0049999999999999975
Apr 05 2019 01,0.062,1410,0.05084745762711869,0.0030000000000000027
Apr 06 2019 01,0.058,1411,-0.06451612903225801,-0.003999999999999997
Apr 07 2019 01,0.061,1412,0.051724137931034406,0.0029999999999999957
